groups,transport,battery,relay,component,gap,units,cv,A_uav,B_uav,C_uav,A_battery,B_battery,C_battery,R_uav,R_component
S001;S002;S006;S009;S010;S012;S013;S014;S015 | S003;S007;S011 | S004;S005;S008,15,19,6,8,18,48,0.3454579529717084,6,5,4,7,6,6,6,8
S001;S002;S006;S009;S010;S013;S014 | S003;S004;S005;S007;S008;S011 | S012;S015,14,20,6,9,19,49,0.3017944859106238,6,4,4,7,7,6,6,9
S001;S002;S006;S009;S010;S013;S014 | S003;S004;S005;S007;S008;S011;S012 | S015,14,19,6,8,17,47,0.4364052809906658,6,4,4,7,6,6,6,8
S001;S002;S006;S009;S010;S013;S014 | S003;S004;S005;S007;S008;S011;S015 | S012,14,20,6,8,18,48,0.4571395940977297,6,4,4,7,7,6,6,8
S001;S002;S006;S009;S010;S013;S014 | S003;S004;S005;S007;S011 | S008;S012;S015,14,19,6,9,18,48,0.17889545568851983,6,4,4,7,6,6,6,9
S001;S002;S006;S009;S010;S013;S014 | S003;S004;S005;S007;S011;S012 | S008;S015,14,20,6,9,19,49,0.2731873259703131,6,4,4,7,7,6,6,9
S001;S002;S006;S009;S010;S013;S014 | S003;S004;S005;S007;S011;S012;S015 | S008,15,20,6,8,19,49,0.40293718903659104,6,5,4,7,7,6,6,8
S001;S002;S006;S009;S010;S013;S014 | S003;S004;S005;S007;S011;S015 | S008;S012,15,19,6,9,19,49,0.2062130497625777,6,5,4,7,6,6,6,9
S001;S002;S006;S009;S010;S013;S014 | S003;S007;S008;S011 | S004;S005;S012;S015,14,20,6,9,19,49,0.1742800821164228,6,4,4,7,7,6,6,9
S001;S002;S006;S009;S010;S013;S014 | S003;S007;S008;S011;S012 | S004;S005;S015,14,19,6,9,18,48,0.26091243073225545,6,4,4,7,6,6,6,9
S001;S002;S006;S009;S010;S013;S014 | S003;S007;S008;S011;S012;S015 | S004;S005,13,19,6,9,17,47,0.3084008931654218,6,3,4,7,6,6,6,9
S001;S002;S006;S009;S010;S013;S014 | S003;S007;S008;S011;S015 | S004;S005;S012,14,20,6,9,19,49,0.19753423966702188,6,4,4,7,7,6,6,9
S001;S002;S006;S009;S010;S013;S014 | S003;S007;S011 | S004;S005;S008;S012;S015,14,19,6,8,17,47,0.23136531021801846,6,4,4,7,6,6,6,8
S001;S002;S006;S009;S010;S013;S014 | S003;S007;S011;S012 | S004;S005;S008;S015,14,20,6,9,19,49,0.19855283645985367,6,4,4,7,7,6,6,9
S001;S002;S006;S009;S010;S013;S014 | S003;S007;S011;S012;S015 | S004;S005;S008,15,20,6,9,20,50,0.21801127012679317,6,5,4,7,7,6,6,9
S001;S002;S006;S009;S010;S013;S014 | S003;S007;S011;S015 | S004;S005;S008;S012,15,19,6,8,18,48,0.20522328122808828,6,5,4,7,6,6,6,8
S001;S002;S006;S009;S010;S013;S014;S015 | S003;S004;S005;S007;S008;S011 | S012,14,19,6,8,17,47,0.46516959062685276,6,4,4,7,6,6,6,8
S001;S002;S006;S009;S010;S013;S014;S015 | S003;S004;S005;S007;S011 | S008;S012,14,18,6,9,17,47,0.23727695023501183,6,4,4,7,5,6,6,9
S001;S002;S006;S009;S010;S013;S014;S015 | S003;S004;S005;S007;S011;S012 | S008,14,19,6,8,17,47,0.40911936258156195,6,4,4,7,6,6,6,8
S001;S002;S006;S009;S010;S013;S014;S015 | S003;S007;S008;S011 | S004;S005;S012,14,19,6,9,18,48,0.23180446407544184,6,4,4,7,6,6,6,9
S001;S002;S006;S009;S010;S013;S014;S015 | S003;S007;S008;S011;S012 | S004;S005,13,18,6,9,16,46,0.3172220859926953,6,3,4,7,5,6,6,9
S001;S002;S006;S009;S010;S013;S014;S015 | S003;S007;S011 | S004;S005;S008;S012,14,18,6,8,16,46,0.2651161220957275,6,4,4,7,5,6,6,8
S001;S002;S006;S009;S010;S013;S014;S015 | S003;S007;S011;S012 | S004;S005;S008,14,19,6,9,18,48,0.25678664025646025,6,4,4,7,6,6,6,9
S001;S002;S006;S012 | S003;S004;S005;S007;S008;S009;S010;S011;S013;S014 | S015,14,20,6,8,18,48,0.5370528126291588,5,5,4,7,7,6,6,8
S001;S002;S006;S012 | S003;S004;S005;S007;S008;S011 | S009;S010;S013;S014;S015,16,20,6,9,21,51,0.10173893120774416,7,5,4,7,7,6,6,9
S001;S002;S006;S012 | S003;S004;S005;S007;S008;S011;S015 | S009;S010;S013;S014,15,20,6,9,20,50,0.15670463310253926,7,4,4,7,7,6,6,9
S001;S002;S006;S012 | S003;S004;S005;S007;S009;S010;S011;S013;S014 | S008;S015,14,20,6,9,19,49,0.3621335367382266,5,5,4,7,7,6,6,9
S001;S002;S006;S012 | S003;S004;S005;S007;S009;S010;S011;S013;S014;S015 | S008,15,20,6,8,19,49,0.49233631581553156,5,6,4,7,7,6,6,8
S001;S002;S006;S012 | S003;S004;S005;S007;S011 | S008;S009;S010;S013;S014;S015,16,20,6,9,21,51,0.10886571278832032,7,5,4,7,7,6,6,9
S001;S002;S006;S012 | S003;S004;S005;S007;S011;S015 | S008;S009;S010;S013;S014,17,20,6,9,22,52,0.07639483645212464,7,6,4,7,7,6,6,9
S001;S002;S006;S012 | S003;S007;S008;S009;S010;S011;S013;S014 | S004;S005;S015,14,20,6,9,19,49,0.34663419544820034,5,5,4,7,7,6,6,9
S001;S002;S006;S012 | S003;S007;S008;S009;S010;S011;S013;S014;S015 | S004;S005,13,20,6,9,18,48,0.40463179566042445,5,4,4,7,7,6,6,9
S001;S002;S006;S012 | S003;S007;S008;S011 | S004;S005;S009;S010;S013;S014;S015,16,20,6,9,21,51,0.12104181423678437,7,5,4,7,7,6,6,9
S001;S002;S006;S012 | S003;S007;S008;S011;S015 | S004;S005;S009;S010;S013;S014,15,20,6,9,20,50,0.0822285801975886,7,4,4,7,7,6,6,9
S001;S002;S006;S012 | S003;S007;S009;S010;S011;S013;S014 | S004;S005;S008;S015,14,20,6,9,19,49,0.18804816160383264,5,5,4,7,7,6,6,9
S001;S002;S006;S012 | S003;S007;S009;S010;S011;S013;S014;S015 | S004;S005;S008,15,20,6,9,20,50,0.24702057871742272,5,6,4,7,7,6,6,9
S001;S002;S006;S012 | S003;S007;S011 | S004;S005;S008;S009;S010;S013;S014;S015,16,20,6,8,20,50,0.2735654898365968,7,5,4,7,7,6,6,8
S001;S002;S006;S012 | S003;S007;S011;S015 | S004;S005;S008;S009;S010;S013;S014,17,20,6,8,21,51,0.21418075409339443,7,6,4,7,7,6,6,8
S001;S002;S006;S012;S015 | S003;S004;S005;S007;S008;S011 | S009;S010;S013;S014,15,19,6,9,19,49,0.11657541774566055,7,4,4,7,6,6,6,9
S001;S002;S006;S012;S015 | S003;S004;S005;S007;S009;S010;S011;S013;S014 | S008,14,19,6,8,17,47,0.4595413714501204,5,5,4,7,6,6,6,8
S001;S002;S006;S012;S015 | S003;S004;S005;S007;S011 | S008;S009;S010;S013;S014,16,19,6,9,20,50,0.05546972188725507,7,5,4,7,6,6,6,9
S001;S002;S006;S012;S015 | S003;S007;S008;S009;S010;S011;S013;S014 | S004;S005,13,19,6,9,17,47,0.36901762908324826,5,4,4,7,6,6,6,9
S001;S002;S006;S012;S015 | S003;S007;S008;S011 | S004;S005;S009;S010;S013;S014,15,19,6,9,19,49,0.07027988983374406,7,4,4,7,6,6,6,9
S001;S002;S006;S012;S015 | S003;S007;S009;S010;S011;S013;S014 | S004;S005;S008,14,19,6,9,18,48,0.21053952274873078,5,5,4,7,6,6,6,9
S001;S002;S006;S012;S015 | S003;S007;S011 | S004;S005;S008;S009;S010;S013;S014,16,19,6,8,19,49,0.23768043308148784,7,5,4,7,6,6,6,8
S001;S002;S006;S015 | S003;S004;S005;S007;S008;S009;S010;S011;S013;S014 | S012,13,19,6,8,16,46,0.5667144705933735,5,4,4,7,6,6,6,8
S001;S002;S006;S015 | S003;S004;S005;S007;S008;S011 | S009;S010;S012;S013;S014,15,19,6,9,19,49,0.10197031920055034,7,4,4,7,6,6,6,9
S001;S002;S006;S015 | S003;S004;S005;S007;S008;S011;S012 | S009;S010;S013;S014,14,18,6,9,17,47,0.20627680769871823,7,3,4,7,5,6,6,9
S001;S002;S006;S015 | S003;S004;S005;S007;S009;S010;S011;S012;S013;S014 | S008,13,19,6,8,16,46,0.4946853370435146,5,4,4,7,6,6,6,8
S001;S002;S006;S015 | S003;S004;S005;S007;S009;S010;S011;S013;S014 | S008;S012,13,18,6,9,16,46,0.3116801911916522,5,4,4,7,5,6,6,9
S001;S002;S006;S015 | S003;S004;S005;S007;S011 | S008;S009;S010;S012;S013;S014,15,18,6,9,18,48,0.11257395159978423,7,4,4,7,5,6,6,9
S001;S002;S006;S015 | S003;S004;S005;S007;S011;S012 | S008;S009;S010;S013;S014,15,19,6,9,19,49,0.10296802294212112,7,4,4,7,6,6,6,9
S001;S002;S006;S015 | S003;S007;S008;S009;S010;S011;S012;S013;S014 | S004;S005,12,18,6,9,15,45,0.4071625621208466,5,3,4,7,5,6,6,9
S001;S002;S006;S015 | S003;S007;S008;S009;S010;S011;S013;S014 | S004;S005;S012,13,19,6,9,17,47,0.29725504894934673,5,4,4,7,6,6,6,9
S001;S002;S006;S015 | S003;S007;S008;S011 | S004;S005;S009;S010;S012;S013;S014,15,19,6,9,19,49,0.12463471792200329,7,4,4,7,6,6,6,9
S001;S002;S006;S015 | S003;S007;S008;S011;S012 | S004;S005;S009;S010;S013;S014,14,18,6,9,17,47,0.10022317141722124,7,3,4,7,5,6,6,9
S001;S002;S006;S015 | S003;S007;S009;S010;S011;S012;S013;S014 | S004;S005;S008,13,19,6,9,17,47,0.2497505910414146,5,4,4,7,6,6,6,9
S001;S002;S006;S015 | S003;S007;S009;S010;S011;S013;S014 | S004;S005;S008;S012,13,18,6,9,16,46,0.14995532718590845,5,4,4,7,5,6,6,9
S001;S002;S006;S015 | S003;S007;S011 | S004;S005;S008;S009;S010;S012;S013;S014,15,18,6,8,17,47,0.2762297747558626,7,4,4,7,5,6,6,8
S001;S002;S006;S015 | S003;S007;S011;S012 | S004;S005;S008;S009;S010;S013;S014,15,19,6,9,19,49,0.17242482348894017,7,4,4,7,6,6,6,9
S001;S002;S008 | S003;S004;S005;S006;S007;S009;S010;S011;S012;S013;S014 | S015,12,17,6,8,13,43,0.5083991681753052,5,4,3,7,5,5,6,8
S001;S002;S008 | S003;S004;S005;S006;S007;S009;S010;S011;S013;S014 | S012;S015,12,17,6,9,14,44,0.3850768939052434,5,4,3,7,5,5,6,9
S001;S002;S008 | S003;S004;S005;S006;S007;S009;S010;S011;S013;S014;S015 | S012,13,17,6,8,14,44,0.5359174392025987,5,5,3,7,5,5,6,8
S001;S002;S008 | S003;S004;S005;S006;S007;S011 | S009;S010;S012;S013;S014;S015,14,17,6,9,16,46,0.012267394137257364,7,4,3,7,5,5,6,9
S001;S002;S008 | S003;S004;S005;S006;S007;S011;S012 | S009;S010;S013;S014;S015,14,17,6,9,16,46,0.11677514761787247,7,4,3,7,5,5,6,9
S001;S002;S008 | S003;S004;S005;S006;S007;S011;S012;S015 | S009;S010;S013;S014,14,17,6,9,16,46,0.1732431833627,7,4,3,7,5,5,6,9
S001;S002;S008 | S003;S004;S005;S006;S007;S011;S015 | S009;S010;S012;S013;S014,15,17,6,9,17,47,0.06974272921661581,7,5,3,7,5,5,6,9
S001;S002;S008 | S003;S004;S005;S007;S009;S010;S011;S012;S013;S014 | S006;S015,13,18,6,8,15,45,0.46392838077755205,5,4,4,7,5,6,6,8
S001;S002;S008 | S003;S004;S005;S007;S009;S010;S011;S012;S013;S014;S015 | S006,13,18,4,6,11,41,0.7225250739928373,5,4,4,7,5,6,4,6
S001;S002;S008 | S003;S004;S005;S007;S009;S010;S011;S013;S014 | S006;S012;S015,13,18,6,9,16,46,0.34227952712243964,5,4,4,7,5,6,6,9
S001;S002;S008 | S003;S004;S005;S007;S009;S010;S011;S013;S014;S015 | S006;S012,14,18,6,8,16,46,0.4906756319475361,5,5,4,7,5,6,6,8
S001;S002;S008 | S003;S004;S005;S007;S011 | S006;S009;S010;S012;S013;S014;S015,15,18,6,9,18,48,0.0348489241402523,7,4,4,7,5,6,6,9
S001;S002;S008 | S003;S004;S005;S007;S011;S012 | S006;S009;S010;S013;S014;S015,15,18,6,9,18,48,0.07483870580718219,7,4,4,7,5,6,6,9
S001;S002;S008 | S003;S004;S005;S007;S011;S012;S015 | S006;S009;S010;S013;S014,15,18,6,9,18,48,0.13073790877432692,7,4,4,7,5,6,6,9
S001;S002;S008 | S003;S004;S005;S007;S011;S015 | S006;S009;S010;S012;S013;S014,16,18,6,9,19,49,0.02582922732227267,7,5,4,7,5,6,6,9
S001;S002;S008 | S003;S006;S007;S009;S010;S011;S012;S013;S014 | S004;S005;S015,12,17,6,9,14,44,0.29262848136572195,5,4,3,7,5,5,6,9
S001;S002;S008 | S003;S006;S007;S009;S010;S011;S012;S013;S014;S015 | S004;S005,12,17,6,9,14,44,0.35175954693095707,5,4,3,7,5,5,6,9
S001;S002;S008 | S003;S006;S007;S009;S010;S011;S013;S014 | S004;S005;S012;S015,12,17,6,9,14,44,0.17768605405034932,5,4,3,7,5,5,6,9
S001;S002;S008 | S003;S006;S007;S009;S010;S011;S013;S014;S015 | S004;S005;S012,13,17,6,9,15,45,0.2344249513988064,5,5,3,7,5,5,6,9
S001;S002;S008 | S003;S006;S007;S011 | S004;S005;S009;S010;S012;S013;S014;S015,14,17,6,8,15,45,0.20563621656760858,7,4,3,7,5,5,6,8
S001;S002;S008 | S003;S006;S007;S011;S012 | S004;S005;S009;S010;S013;S014;S015,14,17,6,9,16,46,0.09475678872573436,7,4,3,7,5,5,6,9
S001;S002;S008 | S003;S006;S007;S011;S012;S015 | S004;S005;S009;S010;S013;S014,14,17,6,9,16,46,0.04063856258519843,7,4,3,7,5,5,6,9
S001;S002;S008 | S003;S006;S007;S011;S015 | S004;S005;S009;S010;S012;S013;S014,15,17,6,8,16,46,0.14653632448791024,7,5,3,7,5,5,6,8
S001;S002;S008 | S003;S007;S009;S010;S011;S012;S013;S014 | S004;S005;S006;S015,12,17,6,9,14,44,0.24816720926068614,5,4,3,7,5,5,6,9
S001;S002;S008 | S003;S007;S009;S010;S011;S012;S013;S014;S015 | S004;S005;S006,12,17,6,9,14,44,0.3072937627963995,5,4,3,7,5,5,6,9
S001;S002;S008 | S003;S007;S009;S010;S011;S013;S014 | S004;S005;S006;S012;S015,12,17,6,9,14,44,0.13516063289802074,5,4,3,7,5,5,6,9
S001;S002;S008 | S003;S007;S009;S010;S011;S013;S014;S015 | S004;S005;S006;S012,13,17,6,9,15,45,0.19174442402079558,5,5,3,7,5,5,6,9
S001;S002;S008 | S003;S007;S011 | S004;S005;S006;S009;S010;S012;S013;S014;S015,14,17,6,8,15,45,0.2500918220880962,7,4,3,7,5,5,6,8
S001;S002;S008 | S003;S007;S011;S012 | S004;S005;S006;S009;S010;S013;S014;S015,14,17,6,9,16,46,0.1369972562108111,7,4,3,7,5,5,6,9
S001;S002;S008 | S003;S007;S011;S012;S015 | S004;S005;S006;S009;S010;S013;S014,14,17,6,9,16,46,0.08096724888491842,7,4,3,7,5,5,6,9
S001;S002;S008 | S003;S007;S011;S015 | S004;S005;S006;S009;S010;S012;S013;S014,15,17,6,8,16,46,0.1909756593291377,7,5,3,7,5,5,6,8
S001;S002;S008;S009;S010;S012;S013;S014 | S003;S004;S005;S006;S007;S011 | S015,13,17,6,8,14,44,0.4821158284310513,6,4,3,7,5,5,6,8
S001;S002;S008;S009;S010;S012;S013;S014 | S003;S004;S005;S007;S011 | S006;S015,14,18,6,8,16,46,0.4578876669930779,6,4,4,7,5,6,6,8
S001;S002;S008;S009;S010;S012;S013;S014 | S003;S004;S005;S007;S011;S015 | S006,14,18,4,6,12,42,0.7004116319259293,6,4,4,7,5,6,4,6
S001;S002;S008;S009;S010;S012;S013;S014 | S003;S006;S007;S011 | S004;S005;S015,13,17,6,8,14,44,0.4023160022407072,6,4,3,7,5,5,6,8
S001;S002;S008;S009;S010;S012;S013;S014 | S003;S006;S007;S011;S015 | S004;S005,13,17,6,8,14,44,0.41375658990778014,6,4,3,7,5,5,6,8
S001;S002;S008;S009;S010;S012;S013;S014 | S003;S007;S011 | S004;S005;S006;S015,13,17,6,8,14,44,0.3997679679795602,6,4,3,7,5,5,6,8
S001;S002;S008;S009;S010;S012;S013;S014 | S003;S007;S011;S015 | S004;S005;S006,13,17,6,8,14,44,0.40431324629239546,6,4,3,7,5,5,6,8
S001;S002;S008;S009;S010;S012;S013;S014;S015 | S003;S004;S005;S007;S011 | S006,13,17,4,6,10,40,0.7255993027426937,6,3,4,7,4,6,4,6
S001;S002;S008;S009;S010;S012;S013;S014;S015 | S003;S006;S007;S011 | S004;S005,12,16,6,8,12,42,0.4593184890069566,6,3,3,7,4,5,6,8
S001;S002;S008;S009;S010;S012;S013;S014;S015 | S003;S007;S011 | S004;S005;S006,12,16,6,8,12,42,0.45397020644873254,6,3,3,7,4,5,6,8
S001;S002;S008;S009;S010;S013;S014 | S003;S004;S005;S006;S007;S011 | S012;S015,13,17,6,9,15,45,0.35359814144281526,6,4,3,7,5,5,6,9
S001;S002;S008;S009;S010;S013;S014 | S003;S004;S005;S006;S007;S011;S012 | S015,13,17,6,8,14,44,0.45349800832753806,6,4,3,7,5,5,6,8
S001;S002;S008;S009;S010;S013;S014 | S003;S004;S005;S006;S007;S011;S015 | S012,14,17,6,8,15,45,0.4881097991091414,6,5,3,7,5,5,6,8
S001;S002;S008;S009;S010;S013;S014 | S003;S004;S005;S007;S011 | S006;S012;S015,14,18,6,9,17,47,0.33295319550721836,6,4,4,7,5,6,6,9
S001;S002;S008;S009;S010;S013;S014 | S003;S004;S005;S007;S011;S012 | S006;S015,14,18,6,8,16,46,0.4214950125858459,6,4,4,7,5,6,6,8
S001;S002;S008;S009;S010;S013;S014 | S003;S004;S005;S007;S011;S012;S015 | S006,14,18,4,6,12,42,0.6712894200286803,6,4,4,7,5,6,4,6
S001;S002;S008;S009;S010;S013;S014 | S003;S004;S005;S007;S011;S015 | S006;S012,15,18,6,8,17,47,0.4579368296690893,6,5,4,7,5,6,6,8
S001;S002;S008;S009;S010;S013;S014 | S003;S006;S007;S011 | S004;S005;S012;S015,13,17,6,8,14,44,0.30533612826081163,6,4,3,7,5,5,6,8
S001;S002;S008;S009;S010;S013;S014 | S003;S006;S007;S011;S012 | S004;S005;S015,13,17,6,9,15,45,0.32674059508720715,6,4,3,7,5,5,6,9
S001;S002;S008;S009;S010;S013;S014 | S003;S006;S007;S011;S012;S015 | S004;S005,13,17,6,9,15,45,0.35298612586972045,6,4,3,7,5,5,6,9
S001;S002;S008;S009;S010;S013;S014 | S003;S006;S007;S011;S015 | S004;S005;S012,14,17,6,8,15,45,0.30443448264541284,6,5,3,7,5,5,6,8
S001;S002;S008;S009;S010;S013;S014 | S003;S007;S011 | S004;S005;S006;S012;S015,13,17,6,8,14,44,0.31345181981326403,6,4,3,7,5,5,6,8
S001;S002;S008;S009;S010;S013;S014 | S003;S007;S011;S012 | S004;S005;S006;S015,13,17,6,9,15,45,0.3129740019744934,6,4,3,7,5,5,6,9
S001;S002;S008;S009;S010;S013;S014 | S003;S007;S011;S012;S015 | S004;S005;S006,13,17,6,9,15,45,0.3324630154485927,6,4,3,7,5,5,6,9
S001;S002;S008;S009;S010;S013;S014 | S003;S007;S011;S015 | S004;S005;S006;S012,14,17,6,8,15,45,0.3040417545291986,6,5,3,7,5,5,6,8
S001;S002;S008;S009;S010;S013;S014;S015 | S003;S004;S005;S006;S007;S011 | S012,13,17,6,8,14,44,0.5109298629371252,6,4,3,7,5,5,6,8
S001;S002;S008;S009;S010;S013;S014;S015 | S003;S004;S005;S007;S011 | S006;S012,14,18,6,8,16,46,0.4852342781283682,6,4,4,7,5,6,6,8
S001;S002;S008;S009;S010;S013;S014;S015 | S003;S004;S005;S007;S011;S012 | S006,13,18,4,6,11,41,0.6838434420510906,6,3,4,7,5,6,4,6
S001;S002;S008;S009;S010;S013;S014;S015 | S003;S006;S007;S011 | S004;S005;S012,13,17,6,8,14,44,0.35466313535542787,6,4,3,7,5,5,6,8
S001;S002;S008;S009;S010;S013;S014;S015 | S003;S006;S007;S011;S012 | S004;S005,12,17,6,9,14,44,0.3853699490423835,6,3,3,7,5,5,6,9
S001;S002;S008;S009;S010;S013;S014;S015 | S003;S007;S011 | S004;S005;S006;S012,13,17,6,8,14,44,0.3580187184749162,6,4,3,7,5,5,6,8
S001;S002;S008;S009;S010;S013;S014;S015 | S003;S007;S011;S012 | S004;S005;S006,12,17,6,9,14,44,0.3702335453929746,6,3,3,7,5,5,6,9
S001;S002;S008;S012 | S003;S004;S005;S006;S007;S009;S010;S011;S013;S014 | S015,12,17,6,8,13,43,0.4807628211193383,5,4,3,7,5,5,6,8
S001;S002;S008;S012 | S003;S004;S005;S006;S007;S011 | S009;S010;S013;S014;S015,14,17,6,9,16,46,0.07417670807410108,7,4,3,7,5,5,6,9
S001;S002;S008;S012 | S003;S004;S005;S006;S007;S011;S015 | S009;S010;S013;S014,14,17,6,9,16,46,0.11808257831586795,7,4,3,7,5,5,6,9
S001;S002;S008;S012 | S003;S004;S005;S007;S009;S010;S011;S013;S014 | S006;S015,13,18,6,8,15,45,0.43668742798148436,5,4,4,7,5,6,6,8
S001;S002;S008;S012 | S003;S004;S005;S007;S009;S010;S011;S013;S014;S015 | S006,13,18,4,6,11,41,0.6979585746646578,5,4,4,7,5,6,4,6
S001;S002;S008;S012 | S003;S004;S005;S007;S011 | S006;S009;S010;S013;S014;S015,15,18,6,9,18,48,0.061342899170193144,7,4,4,7,5,6,6,9
S001;S002;S008;S012 | S003;S004;S005;S007;S011;S015 | S006;S009;S010;S013;S014,15,18,6,9,18,48,0.0833270946948612,7,4,4,7,5,6,6,9
S001;S002;S008;S012 | S003;S006;S007;S009;S010;S011;S013;S014 | S004;S005;S015,12,17,6,9,14,44,0.26813494167411317,5,4,3,7,5,5,6,9
S001;S002;S008;S012 | S003;S006;S007;S009;S010;S011;S013;S014;S015 | S004;S005,12,17,6,9,14,44,0.3259937817442142,5,4,3,7,5,5,6,9
S001;S002;S008;S012 | S003;S006;S007;S011 | S004;S005;S009;S010;S013;S014;S015,14,17,6,8,15,45,0.18448903966128521,7,4,3,7,5,5,6,8
S001;S002;S008;S012 | S003;S006;S007;S011;S015 | S004;S005;S009;S010;S013;S014,14,17,6,8,15,45,0.13019446434729195,7,4,3,7,5,5,6,8
S001;S002;S008;S012 | S003;S007;S009;S010;S011;S013;S014 | S004;S005;S006;S015,12,17,6,9,14,44,0.22506682094286745,5,4,3,7,5,5,6,9
S001;S002;S008;S012 | S003;S007;S009;S010;S011;S013;S014;S015 | S004;S005;S006,12,17,6,9,14,44,0.2824355056102404,5,4,3,7,5,5,6,9
S001;S002;S008;S012 | S003;S007;S011 | S004;S005;S006;S009;S010;S013;S014;S015,14,17,6,8,15,45,0.22691998671189512,7,4,3,7,5,5,6,8
S001;S002;S008;S012 | S003;S007;S011;S015 | S004;S005;S006;S009;S010;S013;S014,14,17,6,8,15,45,0.1707226268294008,7,4,3,7,5,5,6,8
S001;S002;S008;S012;S015 | S003;S004;S005;S006;S007;S011 | S009;S010;S013;S014,13,16,6,9,14,44,0.13322841739960842,7,3,3,7,4,5,6,9
S001;S002;S008;S012;S015 | S003;S004;S005;S007;S009;S010;S011;S013;S014 | S006,12,17,4,6,9,39,0.6806781135514203,5,3,4,7,4,6,4,6
S001;S002;S008;S012;S015 | S003;S004;S005;S007;S011 | S006;S009;S010;S013;S014,14,17,6,9,16,46,0.11567259630540398,7,3,4,7,4,6,6,9
S001;S002;S008;S012;S015 | S003;S006;S007;S009;S010;S011;S013;S014 | S004;S005,11,16,6,9,12,42,0.3116265679989829,5,3,3,7,4,5,6,9
S001;S002;S008;S012;S015 | S003;S006;S007;S011 | S004;S005;S009;S010;S013;S014,13,16,6,8,13,43,0.18308570040420497,7,3,3,7,4,5,6,8
S001;S002;S008;S012;S015 | S003;S007;S009;S010;S011;S013;S014 | S004;S005;S006,11,16,6,9,12,42,0.27062781804705144,5,3,3,7,4,5,6,9
S001;S002;S008;S012;S015 | S003;S007;S011 | S004;S005;S006;S009;S010;S013;S014,13,16,6,8,13,43,0.21987819214741666,7,3,3,7,4,5,6,8
S001;S002;S008;S015 | S003;S004;S005;S006;S007;S009;S010;S011;S013;S014 | S012,12,17,6,8,13,43,0.5105141897161923,5,4,3,7,5,5,6,8
S001;S002;S008;S015 | S003;S004;S005;S006;S007;S011 | S009;S010;S012;S013;S014,14,17,6,9,16,46,0.07030371411464748,7,4,3,7,5,5,6,9
S001;S002;S008;S015 | S003;S004;S005;S006;S007;S011;S012 | S009;S010;S013;S014,13,17,6,9,15,45,0.14679214179839978,7,3,3,7,5,5,6,9
S001;S002;S008;S015 | S003;S004;S005;S007;S009;S010;S011;S012;S013;S014 | S006,12,18,4,6,10,40,0.699294767695324,5,3,4,7,5,6,4,6
S001;S002;S008;S015 | S003;S004;S005;S007;S009;S010;S011;S013;S014 | S006;S012,13,18,6,8,15,45,0.46573133884068174,5,4,4,7,5,6,6,8
S001;S002;S008;S015 | S003;S004;S005;S007;S011 | S006;S009;S010;S012;S013;S014,15,18,6,9,18,48,0.05810457682887747,7,4,4,7,5,6,6,9
S001;S002;S008;S015 | S003;S004;S005;S007;S011;S012 | S006;S009;S010;S013;S014,14,18,6,9,17,47,0.10521279100537931,7,3,4,7,5,6,6,9
S001;S002;S008;S015 | S003;S006;S007;S009;S010;S011;S012;S013;S014 | S004;S005,11,17,6,9,13,43,0.32728954624507034,5,3,3,7,5,5,6,9
S001;S002;S008;S015 | S003;S006;S007;S009;S010;S011;S013;S014 | S004;S005;S012,12,17,6,9,14,44,0.2073326092864089,5,4,3,7,5,5,6,9
S001;S002;S008;S015 | S003;S006;S007;S011 | S004;S005;S009;S010;S012;S013;S014,14,17,6,8,15,45,0.1852428610740421,7,4,3,7,5,5,6,8
S001;S002;S008;S015 | S003;S006;S007;S011;S012 | S004;S005;S009;S010;S013;S014,13,17,6,9,15,45,0.07098088433976284,7,3,3,7,5,5,6,9
S001;S002;S008;S015 | S003;S007;S009;S010;S011;S012;S013;S014 | S004;S005;S006,11,17,6,9,13,43,0.2836257283859614,5,3,3,7,5,5,6,9
S001;S002;S008;S015 | S003;S007;S009;S010;S011;S013;S014 | S004;S005;S006;S012,12,17,6,9,14,44,0.1650462828014694,5,4,3,7,5,5,6,9
S001;S002;S008;S015 | S003;S007;S011 | S004;S005;S006;S009;S010;S012;S013;S014,14,17,6,8,15,45,0.22791260291027132,7,4,3,7,5,5,6,8
S001;S002;S008;S015 | S003;S007;S011;S012 | S004;S005;S006;S009;S010;S013;S014,13,17,6,9,15,45,0.11128830510432801,7,3,3,7,5,5,6,9
S001;S002;S009;S010;S012;S013;S014 | S003;S004;S005;S006;S007;S008;S011 | S015,14,19,6,8,17,47,0.4267496229000086,6,5,3,7,7,5,6,8
S001;S002;S009;S010;S012;S013;S014 | S003;S004;S005;S006;S007;S011 | S008;S015,14,19,6,9,18,48,0.2751947483983669,6,5,3,7,7,5,6,9
S001;S002;S009;S010;S012;S013;S014 | S003;S004;S005;S006;S007;S011;S015 | S008,15,19,6,8,18,48,0.3985388490584586,6,6,3,7,7,5,6,8
S001;S002;S009;S010;S012;S013;S014 | S003;S004;S005;S007;S008;S011 | S006;S015,15,20,6,8,19,49,0.3890262114709866,6,5,4,7,7,6,6,8
S001;S002;S009;S010;S012;S013;S014 | S003;S004;S005;S007;S008;S011;S015 | S006,14,20,4,6,14,44,0.6619855505962036,6,4,4,7,7,6,4,6
