route,time_s,lon,lat,alt_m,fixedMargin_dB,segment
3,1495.43412271789,109.2760168,23.0194009,351.6,-1.65882714297305,21
3,1495.43412271789,109.2760168,23.0194009,351.6,-1.65882714297305,22
3,1505.43412271789,109.2760168,23.0194009,351.6,-1.65882714297305,22
3,1515.43412271789,109.2760168,23.0194009,351.6,-1.65882714297305,22
3,1525.43412271789,109.2760168,23.0194009,351.6,-1.65882714297305,22
3,1535.43412271789,109.2760168,23.0194009,351.6,-1.65882714297305,22
3,1545.43412271789,109.2760168,23.0194009,351.6,-1.65882714297305,22
3,1555.43412271789,109.2760168,23.0194009,351.6,-1.65882714297305,22
3,1565.43412271789,109.2760168,23.0194009,351.6,-1.65882714297305,22
3,1575.43412271789,109.2760168,23.0194009,351.6,-1.65882714297305,22
3,1585.43412271789,109.2760168,23.0194009,351.6,-1.65882714297305,22
3,1595.43412271789,109.2760168,23.0194009,351.6,-1.65882714297305,22
3,1605.43412271789,109.2760168,23.0194009,351.6,-1.65882714297305,22
3,1615.43412271789,109.2760168,23.0194009,351.6,-1.65882714297305,22
3,1625.43412271789,109.2760168,23.0194009,351.6,-1.65882714297305,22
3,1635.43412271789,109.2760168,23.0194009,351.6,-1.65882714297305,22
3,1645.43412271789,109.2760168,23.0194009,351.6,-1.65882714297305,22
3,1655.43412271789,109.2760168,23.0194009,351.6,-1.65882714297305,22
3,1665.43412271789,109.2760168,23.0194009,351.6,-1.65882714297305,22
3,1675.43412271789,109.2760168,23.0194009,351.6,-1.65882714297305,22
3,1675.43412271789,109.2760168,23.0194009,351.6,-1.65882714297305,23
3,1684.77151556729,109.2760168,23.0194009,379.612178548177,-1.6611384346681,23
3,1694.10890841668,109.2760168,23.0194009,407.624357096354,-1.66374537007498,23
3,1703.44630126607,109.2760168,23.0194009,435.636535644531,-1.66664741635509,23
3,1703.44630126607,109.2760168,23.0194009,435.636535644531,-1.66664741635509,24
3,1713.41399887366,109.2748876725,23.019128615,435.636535644531,-1.44756179596078,24
3,1723.38169648125,109.273758545,23.01885633,435.636535644531,-1.22282857911371,24
3,1733.34939408885,109.2726294175,23.018584045,435.636535644531,-0.992150133840227,24
3,1743.31709169644,109.27150029,23.01831176,435.636535644531,-0.755204770371478,24
3,1753.28478930403,109.2703711625,23.018039475,435.636535644531,-0.511644089398274,24
3,1763.25248691162,109.269242035,23.01776719,435.636535644531,-0.261089956611158,24
3,1773.22018451921,109.2681129075,23.017494905,435.636535644531,-0.00313103889858724,24
4,643.51470231239,109.22893815,23.044227725,326.410888671875,-0.017955307919209,27
4,653.29360404734,109.228867277778,23.0455506222222,326.410888671875,-0.333222127633462,27
4,663.072505782289,109.228796405556,23.0468735194444,326.410888671875,-0.637465797990373,27
4,672.851407517239,109.228725533333,23.0481964166667,326.410888671875,-0.931429908115703,27
4,682.630309252189,109.228654661111,23.0495193138889,326.410888671875,-1.21578537323015,27
4,692.409210987138,109.228583788889,23.0508422111111,326.410888671875,-1.49113959277065,27
4,702.188112722088,109.228512916667,23.0521651083333,326.410888671875,-1.75804421192453,27
4,711.967014457038,109.228442044444,23.0534880055556,326.410888671875,-2.01700173426656,27
4,721.745916191987,109.228371172222,23.0548109027778,326.410888671875,-2.26847118340805,27
4,731.524817926937,109.2283003,23.0561338,326.410888671875,-2.51287297307097,27
4,731.524817926937,109.2283003,23.0561338,326.410888671875,-2.51287297307097,28
4,740.911309974928,109.2283003,23.0561338,307.637904575893,-2.51188384666196,28
4,750.297802022919,109.2283003,23.0561338,288.864920479911,-2.51100419539135,28
4,759.68429407091,109.2283003,23.0561338,270.091936383929,-2.51023408583626,28
4,769.070786118901,109.2283003,23.0561338,251.318952287946,-2.50957357630892,28
4,778.457278166892,109.2283003,23.0561338,232.545968191964,-2.5090227168419,28
4,787.843770214883,109.2283003,23.0561338,213.772984095982,-2.50858154917555,28
4,797.230262262874,109.2283003,23.0561338,195,-2.50825010674741,28
4,797.230262262874,109.2283003,23.0561338,195,-2.50825010674741,29
4,807.230262262874,109.2283003,23.0561338,195,-2.50825010674741,29
4,817.230262262874,109.2283003,23.0561338,195,-2.50825010674741,29
4,827.230262262874,109.2283003,23.0561338,195,-2.50825010674741,29
4,837.230262262874,109.2283003,23.0561338,195,-2.50825010674741,29
4,847.230262262874,109.2283003,23.0561338,195,-2.50825010674741,29
4,857.230262262874,109.2283003,23.0561338,195,-2.50825010674741,29
4,867.230262262874,109.2283003,23.0561338,195,-2.50825010674741,29
4,877.230262262874,109.2283003,23.0561338,195,-2.50825010674741,29
4,887.230262262874,109.2283003,23.0561338,195,-2.50825010674741,29
4,897.230262262874,109.2283003,23.0561338,195,-2.50825010674741,29
4,907.230262262874,109.2283003,23.0561338,195,-2.50825010674741,29
4,917.230262262874,109.2283003,23.0561338,195,-2.50825010674741,29
4,927.230262262874,109.2283003,23.0561338,195,-2.50825010674741,29
4,937.230262262874,109.2283003,23.0561338,195,-2.50825010674741,29
4,947.230262262874,109.2283003,23.0561338,195,-2.50825010674741,29
4,957.230262262874,109.2283003,23.0561338,195,-2.50825010674741,29
4,967.230262262874,109.2283003,23.0561338,195,-2.50825010674741,29
4,977.230262262874,109.2283003,23.0561338,195,-2.50825010674741,29
4,987.230262262874,109.2283003,23.0561338,195,-2.50825010674741,29
4,997.230262262874,109.2283003,23.0561338,195,-2.50825010674741,29
4,1007.23026226287,109.2283003,23.0561338,195,-2.50825010674741,29
4,1017.23026226287,109.2283003,23.0561338,195,-2.50825010674741,29
4,1027.23026226287,109.2283003,23.0561338,195,-2.50825010674741,29
4,1037.23026226287,109.2283003,23.0561338,195,-2.50825010674741,29
4,1047.23026226287,109.2283003,23.0561338,195,-2.50825010674741,29
4,1057.23026226287,109.2283003,23.0561338,195,-2.50825010674741,29
4,1067.23026226287,109.2283003,23.0561338,195,-2.50825010674741,29
4,1077.23026226287,109.2283003,23.0561338,195,-2.50825010674741,29
4,1087.23026226287,109.2283003,23.0561338,195,-2.50825010674741,29
4,1097.23026226287,109.2283003,23.0561338,195,-2.50825010674741,29
4,1107.23026226287,109.2283003,23.0561338,195,-2.50825010674741,29
4,1117.23026226287,109.2283003,23.0561338,195,-2.50825010674741,29
4,1127.23026226287,109.2283003,23.0561338,195,-2.50825010674741,29
4,1137.23026226287,109.2283003,23.0561338,195,-2.50825010674741,29
4,1147.23026226287,109.2283003,23.0561338,195,-2.50825010674741,29
4,1157.23026226287,109.2283003,23.0561338,195,-2.50825010674741,29
4,1157.23026226287,109.2283003,23.0561338,195,-2.50825010674741,30
4,1165.99098817433,109.2283003,23.0561338,216.901814778646,-2.50864745811191,30
4,1174.75171408579,109.2283003,23.0561338,238.803629557291,-2.50919415057689,30
4,1183.51243999725,109.2283003,23.0561338,260.705444335938,-2.50989012774788,30
4,1192.27316590871,109.2283003,23.0561338,282.607259114583,-2.51073531785477,30
4,1201.03389182017,109.2283003,23.0561338,304.509073893229,-2.5117296337765,30
4,1209.79461773162,109.2283003,23.0561338,326.410888671875,-2.51287297307097,30
4,1209.79461773162,109.2283003,23.0561338,326.410888671875,-2.51287297307097,31
4,1219.57351946657,109.228371172222,23.0548109027778,326.410888671875,-2.26847118340805,31
4,1229.35242120152,109.228442044444,23.0534880055556,326.410888671875,-2.01700173426656,31
4,1239.13132293647,109.228512916667,23.0521651083333,326.410888671875,-1.75804421192453,31
4,1248.91022467142,109.228583788889,23.0508422111111,326.410888671875,-1.49113959277065,31
4,1258.68912640637,109.228654661111,23.0495193138889,326.410888671875,-1.21578537323015,31
4,1268.46802814132,109.228725533333,23.0481964166667,326.410888671875,-0.931429908115703,31
4,1278.24692987627,109.228796405556,23.0468735194444,326.410888671875,-0.637465797990373,31
4,1288.02583161122,109.228867277778,23.0455506222222,326.410888671875,-0.333222127633462,31
4,1297.80473334617,109.22893815,23.044227725,326.410888671875,-0.017955307919209,31
7,731.579532932056,109.2681129075,23.017494905,435.636535644531,-0.00313103889858724,48
7,741.547230539648,109.269242035,23.01776719,435.636535644531,-0.261089956611158,48
7,751.514928147241,109.2703711625,23.018039475,435.636535644531,-0.511644089398274,48
7,761.482625754833,109.27150029,23.01831176,435.636535644531,-0.755204770371478,48
7,771.450323362425,109.2726294175,23.018584045,435.636535644531,-0.992150133840227,48
7,781.418020970018,109.273758545,23.01885633,435.636535644531,-1.22282857911371,48
7,791.38571857761,109.2748876725,23.019128615,435.636535644531,-1.44756179596078,48
7,801.353416185202,109.2760168,23.0194009,435.636535644531,-1.66664741635509,48
7,801.353416185202,109.2760168,23.0194009,435.636535644531,-1.66664741635509,49
7,809.757069749655,109.2760168,23.0194009,414.627401733398,-1.66444323712366,49
7,818.160723314108,109.2760168,23.0194009,393.618267822266,-1.66240497881239,49
7,826.564376878561,109.2760168,23.0194009,372.609133911133,-1.66053287564375,49
7,834.968030443015,109.2760168,23.0194009,351.6,-1.65882714297305,49
7,834.968030443015,109.2760168,23.0194009,351.6,-1.65882714297305,50
7,844.968030443015,109.2760168,23.0194009,351.6,-1.65882714297305,50
7,854.968030443015,109.2760168,23.0194009,351.6,-1.65882714297305,50
7,864.968030443015,109.2760168,23.0194009,351.6,-1.65882714297305,50
7,874.968030443015,109.2760168,23.0194009,351.6,-1.65882714297305,50
7,884.968030443015,109.2760168,23.0194009,351.6,-1.65882714297305,50
7,894.968030443015,109.2760168,23.0194009,351.6,-1.65882714297305,50
7,904.968030443015,109.2760168,23.0194009,351.6,-1.65882714297305,50
7,914.968030443015,109.2760168,23.0194009,351.6,-1.65882714297305,50
7,924.968030443015,109.2760168,23.0194009,351.6,-1.65882714297305,50
7,934.968030443015,109.2760168,23.0194009,351.6,-1.65882714297305,50
7,944.968030443015,109.2760168,23.0194009,351.6,-1.65882714297305,50
7,954.968030443015,109.2760168,23.0194009,351.6,-1.65882714297305,50
7,964.968030443015,109.2760168,23.0194009,351.6,-1.65882714297305,50
7,974.968030443015,109.2760168,23.0194009,351.6,-1.65882714297305,50
7,984.968030443015,109.2760168,23.0194009,351.6,-1.65882714297305,50
7,994.968030443015,109.2760168,23.0194009,351.6,-1.65882714297305,50
7,1004.96803044301,109.2760168,23.0194009,351.6,-1.65882714297305,50
7,1014.96803044301,109.2760168,23.0194009,351.6,-1.65882714297305,50
7,1024.96803044301,109.2760168,23.0194009,351.6,-1.65882714297305,50
7,1034.96803044301,109.2760168,23.0194009,351.6,-1.65882714297305,50
7,1044.96803044301,109.2760168,23.0194009,351.6,-1.65882714297305,50
7,1044.96803044301,109.2760168,23.0194009,351.6,-1.65882714297305,51
7,1054.30542329241,109.2760168,23.0194009,379.612178548177,-1.6611384346681,51
7,1063.6428161418,109.2760168,23.0194009,407.624357096354,-1.66374537007498,51
7,1072.98020899119,109.2760168,23.0194009,435.636535644531,-1.66664741635509,51
7,1072.98020899119,109.2760168,23.0194009,435.636535644531,-1.66664741635509,52
7,1082.94790659878,109.2748876725,23.019128615,435.636535644531,-1.44756179596078,52
7,1092.91560420638,109.273758545,23.01885633,435.636535644531,-1.22282857911371,52
7,1102.88330181397,109.2726294175,23.018584045,435.636535644531,-0.992150133840227,52
7,1112.85099942156,109.27150029,23.01831176,435.636535644531,-0.755204770371478,52
7,1122.81869702915,109.2703711625,23.018039475,435.636535644531,-0.511644089398274,52
7,1132.78639463674,109.269242035,23.01776719,435.636535644531,-0.261089956611158,52
7,1142.75409224434,109.2681129075,23.017494905,435.636535644531,-0.00313103889858724,52
8,680.959892700067,109.220793644444,23.0479549444444,372.909332275391,-1.10691974253562,55
8,690.934007653676,109.220458375926,23.0492697925926,372.909332275391,-1.39103463380269,55
8,700.908122607285,109.220123107407,23.0505846407407,372.909332275391,-1.66617022492444,55
8,710.882237560894,109.219787838889,23.0518994888889,372.909332275391,-1.93287554952626,55
8,720.856352514503,109.21945257037,23.053214337037,372.909332275391,-2.19165087663883,55
8,730.830467468111,109.219117301852,23.0545291851852,372.909332275391,-2.44295330892521,55
8,740.804582421721,109.218782033333,23.0558440333333,372.909332275391,-2.68720160139455,55
8,750.778697375329,109.218446764815,23.0571588814815,372.909332275391,-2.92478032710666,55
8,760.752812328938,109.218111496296,23.0584737296296,372.909332275391,-3.15604349308693,55
8,770.726927282547,109.217776227778,23.0597885777778,372.909332275391,-3.38131769113386,55
8,780.701042236156,109.217440959259,23.0611034259259,372.909332275391,-3.6009048534261,55
8,790.675157189766,109.217105690741,23.0624182740741,372.909332275391,-3.81508467085848,55
8,800.649272143374,109.216770422222,23.0637331222222,372.909332275391,-4.02411672240768,55
8,810.623387096983,109.216435153704,23.0650479703704,372.909332275391,-4.2282423559288,55
8,820.597502050592,109.216099885185,23.0663628185185,372.909332275391,-4.42768635437616,55
8,830.571617004201,109.215764616667,23.0676776666667,372.909332275391,-4.6226584161453,55
8,840.54573195781,109.215429348148,23.0689925148148,372.909332275391,-4.81335447382088,55
8,850.519846911419,109.21509407963,23.070307362963,372.909332275391,-4.99995787205968,55
8,860.493961865028,109.214758811111,23.0716222111111,372.909332275391,-5.18264042224115,55
8,870.468076818637,109.214423542593,23.0729370592593,372.909332275391,-5.36156334903839,55
8,880.442191772246,109.214088274074,23.0742519074074,372.909332275391,-5.53687814192077,55
8,890.416306725855,109.213753005556,23.0755667555556,372.909332275391,-5.70872732280222,55
8,900.390421679464,109.213417737037,23.0768816037037,372.909332275391,-5.8772451395599,55
8,910.364536633073,109.213082468519,23.0781964518519,372.909332275391,-6.04255819382894,55
8,920.338651586682,109.2127472,23.0795113,372.909332275391,-6.20478601040747,55
8,920.338651586682,109.2127472,23.0795113,372.909332275391,-6.20478601040747,56
8,928.499398168714,109.2127472,23.0795113,352.507465820312,-6.20420268259812,56
8,936.660144750745,109.2127472,23.0795113,332.105599365234,-6.20367463844374,56
8,944.820891332776,109.2127472,23.0795113,311.703732910156,-6.20320189812099,56
8,952.981637914807,109.2127472,23.0795113,291.301866455078,-6.20278447969812,56
8,961.142384496839,109.2127472,23.0795113,270.9,-6.2024223991329,56
8,961.142384496839,109.2127472,23.0795113,270.9,-6.2024223991329,57
8,971.142384496839,109.2127472,23.0795113,270.9,-6.2024223991329,57
8,981.142384496839,109.2127472,23.0795113,270.9,-6.2024223991329,57
8,991.142384496839,109.2127472,23.0795113,270.9,-6.2024223991329,57
8,1001.14238449684,109.2127472,23.0795113,270.9,-6.2024223991329,57
8,1011.14238449684,109.2127472,23.0795113,270.9,-6.2024223991329,57
8,1021.14238449684,109.2127472,23.0795113,270.9,-6.2024223991329,57
8,1031.14238449684,109.2127472,23.0795113,270.9,-6.2024223991329,57
8,1041.14238449684,109.2127472,23.0795113,270.9,-6.2024223991329,57
8,1051.14238449684,109.2127472,23.0795113,270.9,-6.2024223991329,57
8,1061.14238449684,109.2127472,23.0795113,270.9,-6.2024223991329,57
8,1071.14238449684,109.2127472,23.0795113,270.9,-6.2024223991329,57
8,1081.14238449684,109.2127472,23.0795113,270.9,-6.2024223991329,57
8,1091.14238449684,109.2127472,23.0795113,270.9,-6.2024223991329,57
8,1101.14238449684,109.2127472,23.0795113,270.9,-6.2024223991329,57
8,1111.14238449684,109.2127472,23.0795113,270.9,-6.2024223991329,57
8,1121.14238449684,109.2127472,23.0795113,270.9,-6.2024223991329,57
8,1131.14238449684,109.2127472,23.0795113,270.9,-6.2024223991329,57
8,1141.14238449684,109.2127472,23.0795113,270.9,-6.2024223991329,57
8,1151.14238449684,109.2127472,23.0795113,270.9,-6.2024223991329,57
8,1161.14238449684,109.2127472,23.0795113,270.9,-6.2024223991329,57
8,1171.14238449684,109.2127472,23.0795113,270.9,-6.2024223991329,57
8,1181.14238449684,109.2127472,23.0795113,270.9,-6.2024223991329,57
8,1191.14238449684,109.2127472,23.0795113,270.9,-6.2024223991329,57
8,1201.14238449684,109.2127472,23.0795113,270.9,-6.2024223991329,57
8,1201.14238449684,109.2127472,23.0795113,270.9,-6.2024223991329,58
8,1209.64316218645,109.2127472,23.0795113,296.402333068848,-6.20288364696694,58
8,1218.14393987607,109.2127472,23.0795113,321.904666137695,-6.20343135412469,58
8,1226.64471756569,109.2127472,23.0795113,347.406999206543,-6.20406548789271,58
8,1235.1454952553,109.2127472,23.0795113,372.909332275391,-6.20478601040747,58
8,1235.1454952553,109.2127472,23.0795113,372.909332275391,-6.20478601040747,59
8,1245.11961020891,109.213082468519,23.0781964518519,372.909332275391,-6.04255819382894,59
8,1255.09372516252,109.213417737037,23.0768816037037,372.909332275391,-5.8772451395599,59
8,1265.06784011613,109.213753005556,23.0755667555556,372.909332275391,-5.70872732280222,59
8,1275.04195506974,109.214088274074,23.0742519074074,372.909332275391,-5.53687814192077,59
8,1285.01607002335,109.214423542593,23.0729370592593,372.909332275391,-5.36156334903839,59
8,1294.99018497695,109.214758811111,23.0716222111111,372.909332275391,-5.18264042224115,59
8,1304.96429993056,109.21509407963,23.070307362963,372.909332275391,-4.99995787205968,59
8,1314.93841488417,109.215429348148,23.0689925148148,372.909332275391,-4.81335447382088,59
8,1324.91252983778,109.215764616667,23.0676776666667,372.909332275391,-4.62265841614476,59
8,1334.88664479139,109.216099885185,23.0663628185185,372.909332275391,-4.42768635437616,59
8,1344.860759745,109.216435153704,23.0650479703704,372.909332275391,-4.2282423559288,59
8,1354.83487469861,109.216770422222,23.0637331222222,372.909332275391,-4.02411672240768,59
8,1364.80898965221,109.217105690741,23.0624182740741,372.909332275391,-3.81508467085848,59
8,1374.78310460582,109.217440959259,23.0611034259259,372.909332275391,-3.6009048534261,59
8,1384.75721955943,109.217776227778,23.0597885777778,372.909332275391,-3.38131769113386,59
8,1394.73133451304,109.218111496296,23.0584737296296,372.909332275391,-3.15604349308693,59
8,1404.70544946665,109.218446764815,23.0571588814815,372.909332275391,-2.92478032710666,59
8,1414.67956442026,109.218782033333,23.0558440333333,372.909332275391,-2.68720160139455,59
8,1424.65367937387,109.219117301852,23.0545291851852,372.909332275391,-2.44295330892521,59
8,1434.62779432747,109.21945257037,23.053214337037,372.909332275391,-2.19165087663883,59
8,1444.60190928108,109.219787838889,23.0518994888889,372.909332275391,-1.93287554952626,59
8,1454.57602423469,109.220123107407,23.0505846407407,372.909332275391,-1.66617022492444,59
8,1464.5501391883,109.220458375926,23.0492697925926,372.909332275391,-1.39103463380269,59
8,1474.52425414191,109.220793644444,23.0479549444444,372.909332275391,-1.10691974253562,59
10,1476.32546839306,109.245809808,23.041891004,308.954254150391,-0.107165359469619,69
10,1486.2072156665,109.246363812,23.043127356,308.954254150391,-0.422551637838538,69
10,1496.08896293995,109.246917816,23.044363708,308.954254150391,-0.726902055016296,69
10,1505.97071021339,109.24747182,23.04560006,308.954254150391,-1.02096186218294,69
10,1515.85245748684,109.248025824,23.046836412,308.954254150391,-1.30540337371443,69
10,1525.73420476028,109.248579828,23.048072764,308.954254150391,-1.58083517364535,69
10,1535.61595203373,109.249133832,23.049309116,308.954254150391,-1.8478099154987,69
10,1545.49769930717,109.249687836,23.050545468,308.954254150391,-2.10683096545746,69
10,1555.37944658062,109.25024184,23.05178182,308.954254150391,-2.35835808858037,69
10,1565.26119385406,109.250795844,23.053018172,308.954254150391,-2.60281233872581,69
10,1575.14294112751,109.251349848,23.054254524,308.954254150391,-2.84058028221807,69
10,1585.02468840095,109.251903852,23.055490876,308.954254150391,-3.07201766120569,69
10,1594.9064356744,109.252457856,23.056727228,308.954254150391,-3.29745258357686,69
10,1604.78818294784,109.25301186,23.05796358,308.954254150391,-3.51718831090692,69
10,1614.66993022129,109.253565864,23.059199932,308.954254150391,-3.73150570370686,69
10,1624.55167749473,109.254119868,23.060436284,308.954254150391,-3.94066537328948,69
10,1634.43342476818,109.254673872,23.061672636,308.954254150391,-4.14490958144673,69
10,1644.31517204162,109.255227876,23.062908988,308.954254150391,-4.34446392260384,69
10,1654.19691931507,109.25578188,23.06414534,308.954254150391,-4.53953881762315,69
10,1664.07866658851,109.256335884,23.065381692,308.954254150391,-4.73033084403117,69
10,1673.96041386196,109.256889888,23.066618044,308.954254150391,-4.9170239236618,69
10,1683.8421611354,109.257443892,23.067854396,308.954254150391,-5.0997903856707,69
10,1693.72390840885,109.257997896,23.069090748,308.954254150391,-5.2787919202968,69
10,1703.60565568229,109.2585519,23.0703271,308.954254150391,-5.45418043655282,69
10,1703.60565568229,109.2585519,23.0703271,308.954254150391,-5.45418043655282,70
10,1712.55108109733,109.2585519,23.0703271,286.590690612793,-5.45364993419717,70
10,1721.49650651237,109.2585519,23.0703271,264.227127075195,-5.45319843542495,70
10,1730.44193192741,109.2585519,23.0703271,241.863563537598,-5.45282596488462,70
10,1739.38735734245,109.2585519,23.0703271,219.5,-5.45253254291482,70
10,1739.38735734245,109.2585519,23.0703271,219.5,-5.45253254291482,71
10,1749.38735734245,109.2585519,23.0703271,219.5,-5.45253254291482,71
10,1759.38735734245,109.2585519,23.0703271,219.5,-5.45253254291482,71
10,1769.38735734245,109.2585519,23.0703271,219.5,-5.45253254291482,71
10,1779.38735734245,109.2585519,23.0703271,219.5,-5.45253254291482,71
10,1789.38735734245,109.2585519,23.0703271,219.5,-5.45253254291482,71
10,1799.38735734245,109.2585519,23.0703271,219.5,-5.45253254291482,71
10,1809.38735734245,109.2585519,23.0703271,219.5,-5.45253254291482,71
10,1819.38735734245,109.2585519,23.0703271,219.5,-5.45253254291482,71
10,1829.38735734245,109.2585519,23.0703271,219.5,-5.45253254291482,71
10,1839.38735734245,109.2585519,23.0703271,219.5,-5.45253254291482,71
10,1849.38735734245,109.2585519,23.0703271,219.5,-5.45253254291482,71
10,1859.38735734245,109.2585519,23.0703271,219.5,-5.45253254291482,71
10,1869.38735734245,109.2585519,23.0703271,219.5,-5.45253254291482,71
10,1879.38735734245,109.2585519,23.0703271,219.5,-5.45253254291482,71
10,1889.38735734245,109.2585519,23.0703271,219.5,-5.45253254291482,71
10,1899.38735734245,109.2585519,23.0703271,219.5,-5.45253254291482,71
10,1909.38735734245,109.2585519,23.0703271,219.5,-5.45253254291482,71
10,1919.38735734245,109.2585519,23.0703271,219.5,-5.45253254291482,71
10,1929.38735734245,109.2585519,23.0703271,219.5,-5.45253254291482,71
10,1939.38735734245,109.2585519,23.0703271,219.5,-5.45253254291482,71
10,1949.38735734245,109.2585519,23.0703271,219.5,-5.45253254291482,71
10,1949.38735734245,109.2585519,23.0703271,219.5,-5.45253254291482,72
10,1959.32671891471,109.2585519,23.0703271,249.318084716797,-5.45294133947255,72
10,1969.26608048698,109.2585519,23.0703271,279.136169433594,-5.45349065512465,72
10,1979.20544205925,109.2585519,23.0703271,308.954254150391,-5.45418043655282,72
10,1979.20544205925,109.2585519,23.0703271,308.954254150391,-5.45418043655282,73
10,1989.08718933269,109.257997896,23.069090748,308.954254150391,-5.2787919202968,73
10,1998.96893660613,109.257443892,23.067854396,308.954254150391,-5.0997903856707,73
10,2008.85068387958,109.256889888,23.066618044,308.954254150391,-4.9170239236618,73
10,2018.73243115302,109.256335884,23.065381692,308.954254150391,-4.73033084403117,73
10,2028.61417842647,109.25578188,23.06414534,308.954254150391,-4.53953881762315,73
10,2038.49592569991,109.255227876,23.062908988,308.954254150391,-4.34446392260384,73
10,2048.37767297335,109.254673872,23.061672636,308.954254150391,-4.14490958144673,73
10,2058.2594202468,109.254119868,23.060436284,308.954254150391,-3.94066537328948,73
10,2068.14116752024,109.253565864,23.059199932,308.954254150391,-3.73150570370686,73
10,2078.02291479369,109.25301186,23.05796358,308.954254150391,-3.51718831090692,73
10,2087.90466206713,109.252457856,23.056727228,308.954254150391,-3.29745258357686,73
10,2097.78640934058,109.251903852,23.055490876,308.954254150391,-3.07201766120569,73
10,2107.66815661402,109.251349848,23.054254524,308.954254150391,-2.84058028221807,73
10,2117.54990388746,109.250795844,23.053018172,308.954254150391,-2.60281233872581,73
10,2127.43165116091,109.25024184,23.05178182,308.954254150391,-2.35835808858037,73
10,2137.31339843435,109.249687836,23.050545468,308.954254150391,-2.10683096545746,73
10,2147.1951457078,109.249133832,23.049309116,308.954254150391,-1.8478099154987,73
10,2157.07689298124,109.248579828,23.048072764,308.954254150391,-1.58083517364535,73
10,2166.95864025468,109.248025824,23.046836412,308.954254150391,-1.30540337371443,73
10,2176.84038752813,109.24747182,23.04560006,308.954254150391,-1.02096186218294,73
10,2186.72213480157,109.246917816,23.044363708,308.954254150391,-0.726902055016296,73
10,2196.60388207502,109.246363812,23.043127356,308.954254150391,-0.422551637838538,73
10,2206.48562934846,109.245809808,23.041891004,308.954254150391,-0.107165359469619,73
11,2410.87943200068,109.199698225,23.030044725,439.175354003906,-0.0875544329883695,80
11,2420.71980865537,109.198551704167,23.0299403708333,439.175354003906,-0.276317173302431,80
11,2430.56018531007,109.197405183333,23.0298360166667,439.175354003906,-0.464176657507437,80
11,2440.40056196476,109.1962586625,23.0297316625,439.175354003906,-0.650913267291187,80
11,2450.24093861946,109.195112141667,23.0296273083333,439.175354003906,-0.836339087316759,80
11,2460.08131527415,109.193965620833,23.0295229541667,439.175354003906,-1.02029452216551,80
11,2469.92169192885,109.1928191,23.0294186,439.175354003906,-1.20264517429212,80
11,2469.92169192885,109.1928191,23.0294186,439.175354003906,-1.20264517429212,81
11,2478.98922732924,109.1928191,23.0294186,416.50651550293,-1.19997271110753,81
11,2488.05676272963,109.1928191,23.0294186,393.837677001953,-1.19751505092229,81
11,2497.12429813002,109.1928191,23.0294186,371.168838500977,-1.19527255949396,81
11,2506.19183353041,109.1928191,23.0294186,348.5,-1.1932455709798,81
11,2506.19183353041,109.1928191,23.0294186,348.5,-1.1932455709798,82
11,2516.19183353041,109.1928191,23.0294186,348.5,-1.1932455709798,82
11,2526.19183353041,109.1928191,23.0294186,348.5,-1.1932455709798,82
11,2536.19183353041,109.1928191,23.0294186,348.5,-1.1932455709798,82
11,2546.19183353041,109.1928191,23.0294186,348.5,-1.1932455709798,82
11,2556.19183353041,109.1928191,23.0294186,348.5,-1.1932455709798,82
11,2566.19183353041,109.1928191,23.0294186,348.5,-1.1932455709798,82
11,2576.19183353041,109.1928191,23.0294186,348.5,-1.1932455709798,82
11,2586.19183353041,109.1928191,23.0294186,348.5,-1.1932455709798,82
11,2596.19183353041,109.1928191,23.0294186,348.5,-1.1932455709798,82
11,2606.19183353041,109.1928191,23.0294186,348.5,-1.1932455709798,82
11,2616.19183353041,109.1928191,23.0294186,348.5,-1.1932455709798,82
11,2626.19183353041,109.1928191,23.0294186,348.5,-1.1932455709798,82
11,2636.19183353041,109.1928191,23.0294186,348.5,-1.1932455709798,82
11,2646.19183353041,109.1928191,23.0294186,348.5,-1.1932455709798,82
11,2656.19183353041,109.1928191,23.0294186,348.5,-1.1932455709798,82
11,2666.19183353041,109.1928191,23.0294186,348.5,-1.1932455709798,82
11,2676.19183353041,109.1928191,23.0294186,348.5,-1.1932455709798,82
11,2686.19183353041,109.1928191,23.0294186,348.5,-1.1932455709798,82
11,2686.19183353041,109.1928191,23.0294186,348.5,-1.1932455709798,83
11,2695.27367658868,109.1928191,23.0294186,375.745529174804,-1.19570795195435,83
11,2704.35551964695,109.1928191,23.0294186,402.99105834961,-1.1984815417547,83
11,2713.43736270522,109.1928191,23.0294186,430.236587524414,-1.20156574358919,83
11,2722.51920576348,109.1928191,23.0294186,457.482116699218,-1.20495989487597,83
11,2731.60104882175,109.1928191,23.0294186,484.727645874024,-1.20866326771511,83
11,2740.68289188002,109.1928191,23.0294186,511.973175048828,-1.21267506940602,83
11,2740.68289188002,109.1928191,23.0294186,511.973175048828,-1.21267506940602,84
11,2750.62688435111,109.193819957895,23.0288683605263,511.973175048828,-0.98257585069473,84
11,2760.57087682219,109.194820815789,23.0283181210526,511.973175048828,-0.746257873394114,84
11,2770.51486929328,109.195821673684,23.0277678815789,511.973175048828,-0.503378264476552,84
11,2780.45886176436,109.196822531579,23.0272176421053,511.973175048828,-0.25356523009782,84
